South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.83%,5.29%,5.35%,7.93%,8.54%,6.76%,4.55%,-5.44%,9.06%,8.15%,4.63%,5.87%,3.05%,4.63%,3.92%,5.07%,4.97%,2.18%,,5.19%
Thailand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.21%,7.77%,8.05%,8.62%,8.80%,5.73%,-1.41%,-11.09%,4.35%,4.64%,2.14%,5.20%,6.64%,6.11%,4.50%,5.07%,4.78%,2.57%,,4.48%
Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.28%,7.22%,6.78%,6.87%,6.23%,5.92%,6.46%,4.47%,5.28%,5.69%,-2.21%,3.53%,3.34%,5.92%,4.11%,4.69%,5.54%,0.10%,,4.85%
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28%,4.92%,4.47%,4.00%,4.81%,4.52%,5.25%,5.09%,4.76%,5.77%,5.14%,4.32%,5.12%,6.20%,6.11%,6.30%,6.11%,5.83%,,5.11%
Burma ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.65%,9.22%,5.86%,7.21%,6.72%,6.24%,5.59%,5.61%,10.39%,12.88%,10.71%,11.33%,12.93%,12.75%,12.75%,12.31%,11.24%,3.92%,,8.72%
Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49%,6.38%,6.15%,5.34%,3.81%,4.22%,4.95%,-5.10%,3.36%,9.68%,0.46%,1.87%,3.16%,8.25%,6.86%,6.77%,6.20%,2.37%,,4.46%
Malaysia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.12%,8.51%,9.44%,8.81%,9.38%,9.53%,7.07%,-7.64%,5.96%,8.20%,0.32%,4.03%,5.64%,6.65%,5.16%,5.64%,6.02%,4.50%,,5.91%
Nepal ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17%,4.03%,3.78%,7.90%,3.41%,5.19%,3.96%,1.84%,3.25%,6.30%,5.16%,-0.30%,3.05%,3.54%,3.05%,3.53%,3.25%,4.59%,,3.98%
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31%,7.05%,1.74%,3.67%,4.84%,4.73%,1.01%,2.52%,3.59%,3.33%,1.84%,3.17%,4.59%,7.24%,7.42%,5.92%,5.45%,1.98%,,4.19%
Singapore ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54%,6.48%,11.56%,10.80%,7.73%,7.83%,8.20%,-0.94%,6.63%,9.25%,-1.92%,2.13%,3.05%,8.43%,7.05%,8.07%,7.51%,1.09%,,6.08%
Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.50%,4.21%,6.67%,5.45%,5.35%,3.73%,6.20%,4.59%,4.21%,5.83%,-1.56%,3.89%,5.74%,5.26%,6.02%,7.42%,6.58%,5.83%,,4.99%
Total 16 East Asian countries ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64%,5.61%,5.34%,6.21%,8.12%,4.34%,3.93%,-1.13%,4.33%,6.02%,5.27%,6.25%,8.48%,6.34%,6.49%,6.97%,5.28%,4.96%,,5.41%
30 East Asian countries ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80%,0.99%,-3.15%,-3.04%,23.27%,5.83%,5.83%,5.82%,5.82%,0.00%,-10.54%,25.15%,14.58%,7.70%,14.93%,7.88%,11.42%,3.35%,,6.48%
Cambodia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32%,6.78%,4.01%,3.86%,6.44%,5.37%,2.59%,1.27%,10.26%,6.76%,5.55%,5.35%,5.07%,36.11%,12.49%,10.25%,9.71%,6.49%,,8.09%
Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00%,5.17%,9.63%,6.02%,5.22%,2.36%,5.11%,2.97%,7.48%,5.56%,5.54%,5.68%,5.63%,6.20%,6.86%,8.06%,7.23%,6.96%,,5.82%
Mongolia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.70%,-9.99%,-3.01%,2.27%,6.12%,2.32%,3.97%,3.43%,0.00%,0.00%,0.00%,0.00%,0.00%,6.15%,0.00%,0.00%,0.00%,0.00%,,0.09%
North Korea ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69%,-8.01%,0.30%,-30.52%,-18.63%,-18.99%,-7.04%,-0.47%,0.71%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,-4.50%
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65%,8.34%,7.77%,8.47%,9.11%,8.93%,7.84%,5.60%,4.66%,6.57%,6.67%,6.84%,7.01%,7.51%,8.07%,7.88%,8.16%,6.02%,,7.28%
Total 24 Small East Asian countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.32%,4.31%,4.31%,4.16%,4.29%,4.31%,4.28%,1.66%,7.66%,0.01%,0.73%,10.08%,6.48%,6.48%,6.48%,6.98%,5.28%,4.96%,,4.82%
Total 30 East Asian countries ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70%,1.95%,4.35%,-2.77%,3.52%,3.32%,4.88%,4.04%,5.00%,4.53%,4.14%,7.35%,6.53%,8.66%,7.94%,7.33%,7.54%,5.34%,,4.85%
15 West Asian countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.50%,7.51%,7.97%,-0.25%,3.84%,4.03%,3.06%,4.66%,4.22%,5.05%,4.51%,5.05%,6.97%,5.45%,7.61%,6.49%,7.77%,5.93%,,5.24%
Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.07%,5.92%,2.08%,2.27%,3.25%,5.54%,4.88%,1.78%,1.88%,4.97%,3.63%,4.40%,-26.07%,37.99%,4.59%,5.64%,7.51%,2.47%,,4.60%
Iraq ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.16%,25.62%,0.00%,-5.11%,-9.45%,11.85%,-3.94%,13.97%,8.16%,10.43%,8.62%,6.76%,-24.59%,0.00%,-0.70%,6.02%,1.49%,9.07%,,-2.28%
Israel ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55%,6.57%,3.34%,8.25%,6.58%,4.59%,3.25%,2.96%,2.86%,8.53%,-0.40%,-0.60%,2.27%,5.07%,4.97%,5.16%,5.07%,3.92%,,4.33%
Jordan ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27%,15.70%,5.64%,4.85%,6.19%,2.07%,3.02%,2.90%,3.34%,4.21%,5.16%,5.64%,4.11%,8.25%,7.79%,7.70%,8.53%,7.61%,,5.83%
Kuwait ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.76%,57.32%,29.42%,8.10%,1.08%,-3.37%,0.97%,-1.81%,-1.81%,4.59%,0.20%,2.96%,15.27%,9.99%,10.07%,4.98%,2.47%,6.11%,,5.21%
Lebanon ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.35%,4.40%,6.77%,7.70%,6.30%,3.92%,3.92%,2.96%,-0.81%,1.69%,4.40%,3.25%,4.02%,7.14%,2.47%,0.60%,7.23%,8.16%,,5.91%
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83%,8.16%,5.92%,3.77%,4.72%,2.85%,6.00%,2.66%,-0.20%,5.36%,7.23%,2.56%,1.98%,5.26%,4.78%,5.83%,7.42%,7.51%,,4.87%
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40%,8.89%,-0.40%,2.31%,2.90%,4.70%,21.55%,8.09%,5.35%,10.35%,6.11%,3.14%,6.12%,16.30%,8.80%,13.98%,14.23%,15.20%,,8.18%
Saudi Arabia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.07%,2.76%,-0.60%,0.51%,0.47%,1.38%,1.99%,1.71%,-0.70%,4.78%,0.50%,0.10%,7.42%,5.16%,5.45%,3.15%,3.25%,4.31%,,2.76%
Syria ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.86%,6.86%,10.07%,7.37%,5.89%,6.78%,2.46%,7.33%,-3.15%,2.27%,3.63%,5.73%,1.09%,2.76%,4.40%,4.97%,4.11%,5.07%,,4.70%
Turkey ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92%,5.81%,7.73%,-5.61%,6.94%,6.77%,7.26%,3.02%,-4.81%,7.10%,-7.80%,7.60%,5.68%,8.55%,8.07%,6.67%,4.59%,0.90%,,3.86%
United Arab Emirates ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20%,2.66%,-0.90%,8.22%,7.61%,6.04%,6.47%,3.97%,3.05%,11.69%,1.69%,2.57%,11.24%,9.26%,7.88%,8.98%,6.11%,7.14%,,5.77%
Yemen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30%,4.78%,2.86%,2.14%,10.31%,5.72%,7.77%,4.78%,3.73%,6.02%,3.73%,3.83%,3.63%,3.92%,5.45%,3.15%,3.25%,3.54%,,4.38%
West Bank and Gaza ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.38%,8.56%,8.44%,9.04%,9.76%,9.72%,9.19%,8.70%,8.70%,0.00%,-22.32%,-22.31%,-13.86%,0.00%,0.00%,0.00%,0.00%,0.00%,,1.22%
Total 15 West Asian countries ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62%,6.48%,4.79%,0.59%,4.70%,5.30%,4.93%,3.24%,-0.81%,5.91%,-0.82%,4.29%,-2.09%,13.22%,6.03%,5.62%,5.22%,3.18%,,3.97%
Total Asia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.30%,5.63%,5.26%,5.47%,7.71%,4.42%,4.04%,-0.60%,3.82%,5.99%,4.67%,6.09%,7.52%,6.97%,6.48%,6.85%,5.32%,4.81%,,5.26%
57 African countries ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.21%,1.59%,-2.22%,-0.90%,3.73%,3.73%,1.09%,4.97%,3.15%,2.47%,2.57%,3.92%,6.67%,5.07%,4.97%,1.98%,2.96%,2.96%,,2.64%
Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69%,-1.00%,-31.48%,1.31%,9.87%,10.62%,7.60%,6.58%,3.25%,2.95%,3.06%,13.45%,3.34%,10.61%,18.74%,17.05%,18.48%,12.40%,,5.97%
Benin ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59%,3.92%,3.44%,4.31%,4.50%,5.35%,5.54%,4.49%,4.61%,5.64%,4.88%,5.83%,3.82%,3.05%,2.86%,3.73%,4.51%,4.88%,,4.44%
Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69%,2.96%,1.98%,3.44%,4.40%,5.55%,6.48%,5.73%,6.12%,8.25%,5.07%,4.85%,3.82%,3.05%,1.59%,4.97%,4.31%,2.85%,,4.45%
Burkina Faso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.53%,2.47%,-0.80%,1.40%,4.40%,7.23%,4.68%,6.21%,6.10%,2.19%,6.48%,5.07%,7.69%,4.50%,6.86%,5.35%,3.54%,4.88%,,4.88%
Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88%,0.70%,-6.08%,-3.79%,-7.56%,-8.77%,0.40%,4.68%,-1.00%,-0.10%,2.08%,4.38%,-1.18%,4.66%,0.91%,4.96%,3.55%,4.39%,,0.39%
Cameroon ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.87%,-3.15%,-3.25%,-2.54%,3.25%,4.87%,4.98%,4.87%,4.31%,4.12%,5.17%,6.29%,3.92%,3.63%,2.28%,3.15%,3.25%,2.86%,,2.45%
Cape Verde ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.12%,-1.92%,5.07%,6.36%,7.49%,6.40%,7.42%,7.07%,8.27%,6.52%,5.86%,4.90%,4.55%,4.24%,6.26%,10.29%,7.53%,5.73%,,5.55%
Central African Republic ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.60%,-6.61%,0.30%,6.41%,5.09%,-7.82%,7.43%,3.80%,3.57%,1.78%,0.31%,-0.62%,-7.92%,1.33%,2.38%,3.72%,3.63%,2.17%,,1.02%
